"Date","Price","Open","High","Low","Vol.","Change %"
"05/29/2019","181.57","181.42","181.56","181.40","2.17K","0.24%"
"05/28/2019","181.13","180.99","181.11","180.91","2.46K","0.02%"
"05/27/2019","181.10","181.09","181.23","181.04","4.46K","0.00%"
"05/24/2019","181.10","180.97","181.13","180.95","1.50K","0.16%"
"05/23/2019","180.81","180.72","180.77","180.59","1.44K","0.17%"
"05/22/2019","180.51","180.40","180.50","180.27","1.23K","0.11%"
"05/21/2019","180.32","180.44","180.45","180.30","2.97K","0.01%"
"05/20/2019","180.30","180.45","180.58","180.26","1.31K","-0.16%"
"05/17/2019","180.59","180.59","180.81","180.59","2.00K","0.11%"
"05/16/2019","180.40","180.44","180.47","180.29","3.01K","0.20%"
"05/15/2019","180.04","180.02","180.21","179.92","3.92K","0.11%"
"05/14/2019","179.84","179.76","179.96","179.74","3.84K","-0.04%"
"05/13/2019","179.91","179.90","179.93","179.63","1.57K","0.04%"
"05/10/2019","179.83","179.86","179.87","179.74","3.50K","0.01%"
"05/09/2019","179.81","179.98","180.05","179.91","1.24K","-0.17%"
"05/08/2019","180.11","180.13","180.24","179.99","1.59K","-0.01%"
"05/07/2019","180.13","179.83","180.15","179.83","2.99K","0.18%"
"05/06/2019","179.80","179.64","179.79","179.62","0.63K","-0.01%"
"05/03/2019","179.81","179.55","179.89","179.55","3.62K","0.07%"
"05/02/2019","179.68","179.59","179.88","179.50","2.31K","-0.02%"
"04/30/2019","179.71","179.37","179.75","179.32","1.64K","0.02%"
"04/29/2019","179.67","179.70","179.75","179.59","2.16K","-0.04%"
"04/26/2019","179.75","179.34","179.58","179.22","4.02K","0.30%"
"04/25/2019","179.21","179.50","179.51","179.26","0.56K","-0.20%"
"04/24/2019","179.57","178.91","179.59","178.91","7.83K","0.41%"
"04/23/2019","178.83","179.16","179.16","178.75","4.58K","-0.28%"
"04/18/2019","179.33","178.89","179.37","178.89","2.51K","0.35%"
"04/17/2019","178.70","178.77","178.77","178.59","5.27K","-0.12%"
"04/16/2019","178.91","178.80","178.95","178.67","9.93K","-0.06%"
"04/15/2019","179.01","179.40","179.40","178.84","5.82K","-0.12%"
"04/12/2019","179.23","179.88","179.88","179.15","3.16K","-0.37%"
"04/11/2019","179.89","179.73","179.98","179.73","2.47K","0.03%"
"04/10/2019","179.84","179.60","179.91","179.46","3.65K","0.22%"
"04/09/2019","179.45","179.22","179.35","179.17","6.37K","0.14%"
"04/08/2019","179.20","179.19","179.25","179.15","0.53K","0.03%"
"04/05/2019","179.15","178.99","179.15","178.83","3.11K","0.04%"
"04/04/2019","179.07","179.01","179.12","178.94","2.45K","0.15%"
"04/03/2019","178.80","178.86","178.92","178.69","2.78K","-0.25%"
"04/02/2019","179.25","179.13","179.20","179.04","2.66K","0.13%"
"04/01/2019","179.02","179.01","179.29","179.00","2.85K","-0.34%"
"03/29/2019","179.63","179.62","179.75","179.46","3.24K","-0.01%"
"03/28/2019","179.65","179.83","179.83","179.59","4.11K","-0.18%"
"03/27/2019","179.98","179.38","180.07","179.32","4.78K","0.41%"
"03/26/2019","179.24","179.02","179.29","179.02","3.05K","0.03%"
"03/25/2019","179.19","179.25","179.27","179.12","4.47K","-0.16%"
"03/22/2019","179.47","179.36","179.51","179.11","4.28K","0.26%"
"03/21/2019","179.00","178.66","178.97","178.66","4.86K","0.40%"
"03/20/2019","178.28","178.30","178.32","178.03","3.53K","0.02%"
"03/19/2019","178.24","178.53","178.53","178.13","6.48K","-0.18%"
"03/18/2019","178.57","178.33","178.52","178.25","3.21K","0.18%"
"03/15/2019","178.25","178.19","178.40","178.17","5.40K","0.01%"
"03/14/2019","178.23","178.28","178.42","178.20","2.39K","0.03%"
"03/13/2019","178.18","178.15","178.19","178.05","3.99K","-0.07%"
"03/12/2019","178.30","178.16","178.31","178.11","3.41K","-0.02%"
"03/11/2019","178.33","178.40","178.47","178.13","3.72K","-0.02%"
"03/08/2019","178.37","178.33","178.44","178.26","2.10K","-0.01%"
"03/07/2019","178.39","177.35","178.36","177.25","1.53K","0.60%"
"03/06/2019","177.32","176.81","177.27","176.76","3.06K","0.37%"
"03/05/2019","176.66","176.40","176.63","176.38","4.57K","0.06%"
"03/04/2019","176.56","176.32","176.50","176.22","2.00K","0.14%"
"03/01/2019","176.32","176.52","176.52","176.07","6.69K","-0.02%"
"02/28/2019","176.36","176.50","176.56","176.40","4.31K","-0.06%"
"02/27/2019","176.47","176.96","177.02","176.38","2.47K","-0.30%"
"02/26/2019","177.00","177.06","177.06","176.86","5.75K","0.12%"
"02/25/2019","176.79","176.72","176.79","176.54","6.30K","0.08%"
"02/22/2019","176.65","176.43","176.65","176.40","6.36K","0.14%"
"02/21/2019","176.40","176.44","176.57","176.25","3.72K","-0.06%"
"02/20/2019","176.50","176.67","176.70","176.50","2.89K","-0.08%"
"02/19/2019","176.64","176.69","176.73","176.50","3.38K","0.04%"
"02/18/2019","176.57","176.59","176.64","176.50","3.25K","0.06%"
"02/15/2019","176.47","176.22","176.45","176.19","7.75K","0.01%"
"02/14/2019","176.46","176.44","176.54","176.30","3.13K","0.07%"
"02/13/2019","176.34","175.98","176.32","175.98","4.96K","0.14%"
"02/12/2019","176.10","176.01","176.16","176.01","1.01K","0.01%"
"02/11/2019","176.09","175.96","176.22","175.95","5.82K","-0.02%"
"02/08/2019","176.12","176.02","176.14","175.91","6.21K","0.06%"
"02/07/2019","176.02","175.94","176.08","175.81","3.80K","0.05%"
"02/06/2019","175.93","176.11","176.14","175.93","8.77K","-0.05%"
"02/05/2019","176.01","176.13","176.13","175.87","155.82K","-0.01%"
"02/04/2019","176.03","176.17","176.25","175.98","3.23K","-0.14%"
"02/01/2019","176.28","176.69","176.71","176.25","16.68K","-0.25%"
"01/31/2019","176.73","176.56","176.80","176.45","5.74K","0.25%"
"01/30/2019","176.29","176.26","176.29","176.11","13.68K","0.02%"
"01/29/2019","176.26","176.28","176.32","176.09","4.53K","0.04%"
"01/28/2019","176.19","176.17","176.21","175.90","3.84K","-0.03%"
"01/25/2019","176.25","176.40","176.44","176.16","10.50K","-0.04%"
"01/24/2019","176.32","175.75","176.36","175.75","7.99K","0.43%"
"01/23/2019","175.57","175.56","175.59","175.32","2.40K","0.09%"
"01/22/2019","175.42","175.15","175.53","175.15","8.17K","0.14%"
"01/21/2019","175.18","175.31","175.31","175.13","3.38K","-0.06%"
"01/18/2019","175.29","175.18","175.37","175.17","8.10K","0.00%"
"01/17/2019","175.29","175.48","175.61","175.29","1.77K","-0.02%"
"01/16/2019","175.33","175.26","175.36","175.00","5.84K","0.10%"
"01/15/2019","175.16","175.25","175.25","175.11","10.67K","0.15%"
"01/14/2019","174.89","174.74","174.99","174.74","2.15K","0.13%"
"01/11/2019","174.67","174.99","174.99","174.56","1.06K","0.14%"
"01/10/2019","174.42","174.31","174.45","174.24","3.84K","0.20%"
"01/09/2019","174.08","173.75","174.10","173.60","0.96K","0.21%"
"01/08/2019","173.71","173.63","173.91","173.63","1.32K","-0.14%"
"01/07/2019","173.96","174.25","174.33","173.88","2.68K","-0.17%"
"01/04/2019","174.26","174.70","174.70","174.13","3.82K","-0.26%"
"01/03/2019","174.71","175.14","175.17","174.66","5.90K","-0.23%"
"01/02/2019","175.12","174.71","175.39","174.71","6.84K","0.42%"
"12/28/2018","174.39","174.48","174.69","174.43","2.06K","-0.19%"
"12/27/2018","174.72","174.37","174.77","174.24","52.19K","0.17%"
"12/21/2018","174.42","174.38","174.67","174.38","3.69K","-0.18%"
"12/20/2018","174.74","174.73","174.87","174.59","3.84K","0.18%"
"12/19/2018","174.43","174.20","174.78","174.20","3.03K","0.18%"
"12/18/2018","174.12","174.05","174.23","174.05","1.91K","0.14%"
"12/17/2018","173.87","173.99","174.01","173.91","0.53K","-0.03%"
"12/14/2018","173.93","173.89","173.94","173.61","1.50K","0.17%"
"12/13/2018","173.63","173.49","173.94","173.46","2.56K","0.06%"
"12/12/2018","173.53","173.60","173.80","173.60","1.21K","0.06%"
"12/11/2018","173.43","173.18","173.50","173.06","1.51K","-0.01%"
"12/10/2018","173.44","173.33","173.47","173.14","7.30K","0.02%"
"12/07/2018","173.40","173.45","173.51","173.24","2.90K","-0.02%"
"12/06/2018","173.44","173.50","173.57","173.44","3.36K","-0.01%"
"12/05/2018","173.46","173.49","173.69","173.46","1.67K","0.10%"
"12/04/2018","173.28","173.04","173.31","172.88","1.31K","0.13%"
"12/03/2018","173.06","172.77","173.09","172.65","1.64K","0.17%"
"11/30/2018","172.77","172.65","172.88","172.59","2.50K","0.02%"
"11/29/2018","172.74","172.37","172.59","172.37","0.58K","0.30%"
"11/28/2018","172.22","172.10","172.33","172.10","11.15K","0.07%"
"11/27/2018","172.10","172.24","172.25","172.14","0.34K","0.05%"
"11/26/2018","172.01","172.26","172.26","172.01","3.06K","0.20%"
"11/23/2018","171.67","171.51","171.80","171.51","2.78K","0.16%"
"11/22/2018","171.40","171.16","171.54","171.14","2.60K","0.11%"
"11/21/2018","171.21","171.00","171.24","170.95","2.11K","0.12%"
"11/20/2018","171.00","170.76","171.04","170.74","3.26K","0.09%"
"11/19/2018","170.84","171.08","171.21","170.88","2.56K","-0.15%"
"11/16/2018","171.10","171.33","171.41","171.22","5.06K","-0.11%"
"11/15/2018","171.29","171.09","171.42","171.09","1.62K","0.20%"
"11/14/2018","170.95","169.38","171.17","169.38","5.73K","-0.07%"
"11/13/2018","171.07","171.01","171.17","170.99","1.78K","-0.10%"
"11/12/2018","171.24","171.30","171.40","171.21","4.67K","0.02%"
"11/09/2018","171.20","171.00","171.01","170.89","3.06K","0.16%"
"11/08/2018","170.93","170.94","171.02","170.87","2.96K","-0.13%"
"11/07/2018","171.15","171.38","171.43","171.01","1.43K","0.01%"
"11/06/2018","171.13","171.30","171.30","171.11","0.46K","-0.18%"
"11/05/2018","171.44","171.29","171.31","171.13","1.40K","0.05%"
"11/02/2018","171.35","171.23","171.46","171.09","0.70K","-0.09%"
"11/01/2018","171.51","171.50","171.50","171.44","0.60K","0.04%"
"10/31/2018","171.44","171.46","171.47","171.37","1.79K","0.07%"
"10/30/2018","171.32","171.58","171.58","171.31","1.10K","-0.23%"
"10/29/2018","171.71","171.45","171.73","171.45","1.04K","0.15%"
"10/26/2018","171.46","171.19","171.46","171.16","0.89K","0.29%"
"10/25/2018","170.96","170.75","170.99","170.71","2.60K","0.20%"
"10/24/2018","170.62","170.50","170.77","170.50","4.19K","0.11%"
"10/23/2018","170.44","170.52","170.70","170.51","0.91K","0.08%"
"10/22/2018","170.31","170.62","170.62","170.23","3.28K","0.21%"
"10/19/2018","169.95","169.67","170.06","169.61","4.84K","0.00%"
"10/18/2018","169.95","169.97","170.10","169.87","1.46K","-0.16%"
"10/17/2018","170.22","170.50","170.50","170.32","1.01K","-0.01%"
"10/16/2018","170.24","169.86","170.26","169.86","0.89K","0.32%"
"10/15/2018","169.69","169.58","169.85","169.58","0.58K","-0.02%"
"10/12/2018","169.73","169.57","169.73","169.51","1.42K","0.02%"
"10/11/2018","169.70","170.02","170.05","169.66","0.63K","0.01%"
"10/10/2018","169.68","169.58","169.88","169.51","2.39K","-0.05%"
"10/09/2018","169.77","169.65","169.65","169.19","0.44K","0.06%"
"10/08/2018","169.66","169.64","169.75","169.62","0.65K","-0.18%"
"10/05/2018","169.96","170.40","170.40","169.99","0.94K","-0.28%"
"10/04/2018","170.44","170.52","170.54","170.28","6.26K","-0.32%"
"10/03/2018","170.99","171.07","171.16","171.03","1.17K","-0.05%"
"10/02/2018","171.07","170.90","171.14","170.90","1.27K","0.05%"
"10/01/2018","170.99","171.21","171.21","170.99","0.51K","-0.34%"
"09/28/2018","171.58","171.90","171.90","171.44","5.02K","-0.15%"
"09/27/2018","171.84","171.84","171.96","171.67","6.06K","-0.06%"
"09/26/2018","171.94","171.86","172.04","171.86","6.46K","0.12%"
"09/25/2018","171.74","171.85","172.00","171.72","4.19K","-0.02%"
"09/24/2018","171.77","172.60","172.61","171.83","5.33K","-0.46%"
"09/21/2018","172.56","172.41","172.60","172.40","7.95K","0.13%"
"09/20/2018","172.33","172.40","172.53","172.30","2.38K","0.02%"
"09/19/2018","172.29","172.42","172.49","172.28","2.55K","-0.16%"
"09/18/2018","172.56","172.68","172.71","172.55","0.61K","-0.01%"
"09/17/2018","172.58","172.27","172.62","172.27","0.69K","0.12%"
"09/14/2018","172.38","172.60","172.61","172.17","2.68K","-0.20%"
"09/13/2018","172.73","172.65","172.92","172.63","0.33K","0.00%"
"09/12/2018","172.73","172.72","172.95","172.72","1.72K","0.05%"
"09/11/2018","172.65","172.96","173.01","172.80","0.42K","-0.16%"
"09/10/2018","172.92","172.89","172.99","172.74","1.27K","0.14%"
"09/07/2018","172.67","173.03","173.04","172.60","6.44K","-0.13%"
"09/06/2018","172.90","172.61","172.75","172.61","0.24K","0.20%"
"09/05/2018","172.56","172.77","172.89","172.68","0.41K","0.01%"
"09/04/2018","172.54","172.38","172.50","172.38","0.88K","0.19%"
"09/03/2018","172.21","172.01","172.27","172.01","0.10K","0.06%"
"08/31/2018","172.11","172.07","172.21","171.94","2.29K","-0.02%"
"08/30/2018","172.14","171.91","172.02","171.90","1.76K","0.18%"
"08/29/2018","171.83","172.02","172.06","171.85","1.15K","-0.10%"
"08/28/2018","172.01","172.11","172.43","172.09","0.61K","-0.11%"
"08/27/2018","172.20","172.46","172.50","172.39","0.34K","-0.20%"
"08/24/2018","172.55","172.73","172.73","172.66","0.15K","-0.11%"
"08/23/2018","172.74","172.76","172.76","172.71","1.45K","0.01%"
"08/22/2018","172.72","173.19","173.22","172.91","1.06K","-0.22%"
"08/21/2018","173.10","173.17","173.20","173.07","0.71K","0.02%"
"08/20/2018","173.06","172.65","172.95","172.65","0.73K","0.20%"
"08/17/2018","172.72","172.81","172.85","172.72","1.08K","0.03%"
"08/16/2018","172.67","172.59","172.77","172.59","2.77K","-0.03%"
"08/14/2018","172.73","172.70","172.80","172.61","1.72K","0.11%"
"08/13/2018","172.54","172.75","172.75","172.61","1.16K","-0.22%"
"08/10/2018","172.92","172.96","173.05","172.81","3.57K","0.09%"
"08/09/2018","172.77","172.70","172.76","172.62","3.07K","0.09%"
"08/08/2018","172.62","172.67","172.79","172.41","3.78K","0.05%"
"08/07/2018","172.54","172.63","172.70","172.58","2.00K","-0.05%"
"08/06/2018","172.63","172.38","172.60","172.38","1.51K","0.17%"
"08/03/2018","172.34","171.81","172.24","171.81","0.91K","0.20%"
"08/02/2018","172.00","172.09","172.28","172.08","9.73K","-0.05%"
"08/01/2018","172.09","172.42","172.50","172.14","0.80K","-0.38%"
"07/31/2018","172.74","172.52","172.65","172.50","0.94K","0.16%"
"07/30/2018","172.47","173.06","173.08","172.40","2.61K","-0.35%"
"07/27/2018","173.07","173.23","173.33","173.07","2.14K","-0.08%"
"07/26/2018","173.21","173.03","173.47","173.02","1.40K","-0.10%"
"07/25/2018","173.38","173.51","173.53","173.37","0.44K","0.06%"
"07/24/2018","173.27","173.14","173.21","173.12","0.43K","0.04%"
"07/23/2018","173.20","173.48","173.61","172.97","0.38K","-0.24%"
"07/20/2018","173.62","174.08","174.08","173.74","0.99K","-0.33%"
"07/19/2018","174.20","174.12","174.28","174.00","2.19K","0.05%"
"07/18/2018","174.11","174.10","174.36","174.10","1.70K","-0.06%"
"07/17/2018","174.21","173.93","174.26","173.91","1.82K","0.26%"
"07/16/2018","173.76","173.98","174.03","173.75","2.10K","-0.20%"
"07/13/2018","174.10","173.90","174.19","173.90","2.79K","0.24%"
"07/12/2018","173.68","173.37","173.61","173.37","2.48K","0.13%"
"07/11/2018","173.45","173.62","173.70","173.42","0.23K","0.04%"
"07/10/2018","173.38","173.61","173.61","173.34","0.66K","-0.10%"
"07/09/2018","173.55","173.50","173.59","173.32","1.45K","0.05%"
"07/06/2018","173.47","173.52","173.69","173.36","1.02K","0.02%"
"07/05/2018","173.43","173.27","173.52","173.27","4.44K","-0.14%"
"07/04/2018","173.67","173.80","173.84","173.67","2.91K","-0.07%"
"07/03/2018","173.80","173.59","173.77","173.31","1.22K","0.11%"
"07/02/2018","173.61","173.30","173.47","173.25","1.18K","0.10%"
"06/29/2018","173.44","173.00","173.60","173.00","2.16K","0.29%"
"06/28/2018","172.93","172.82","172.99","172.72","2.82K","0.10%"
"06/27/2018","172.75","172.54","172.74","172.54","3.04K","0.24%"
"06/26/2018","172.34","172.35","172.52","172.22","4.65K","-0.23%"
"06/25/2018","172.74","173.18","173.18","172.65","0.74K","-0.13%"
"06/22/2018","172.96","173.07","173.14","172.88","1.88K","-0.04%"
"06/21/2018","173.03","173.30","173.30","172.98","0.56K","-0.20%"
"06/20/2018","173.37","173.49","173.52","173.29","4.95K","-0.02%"
"06/19/2018","173.41","173.38","173.57","173.38","0.08K","0.15%"
"06/18/2018","173.15","172.84","173.24","172.80","3.21K","0.17%"
"06/15/2018","172.86","172.50","173.13","172.50","1.14K","0.43%"
"06/14/2018","172.12","171.06","172.09","170.89","1.60K","0.47%"
"06/13/2018","171.31","171.23","171.37","171.21","0.92K","0.28%"
"06/12/2018","170.83","170.71","170.93","170.70","1.90K","0.04%"
"06/11/2018","170.77","171.17","171.17","170.62","1.36K","0.20%"
"06/08/2018","170.43","170.68","170.78","170.51","1.67K","-0.05%"
"06/07/2018","170.51","170.80","170.80","170.45","1.00K","-0.19%"
"06/06/2018","170.84","171.42","171.42","171.01","4.80K","-0.84%"
"06/05/2018","172.28","172.45","172.48","172.27","1.67K","-0.10%"
"06/04/2018","172.46","172.01","172.69","172.00","0.96K","0.26%"
"06/01/2018","172.01","172.30","172.74","172.02","4.62K","0.01%"
"05/31/2018","171.99","171.98","172.14","171.50","2.41K","0.58%"
"05/30/2018","170.99","171.03","171.86","171.02","1.39K","-0.38%"
"05/29/2018","171.65","171.60","171.65","170.49","3.33K","-0.36%"
"05/28/2018","172.27","172.62","172.65","172.00","1.25K","-0.18%"
"05/25/2018","172.58","172.43","172.65","172.19","4.09K","0.04%"
"05/24/2018","172.51","172.20","172.38","172.15","0.35K","0.29%"
"05/23/2018","172.01","172.01","172.01","171.78","0.30K","0.10%"
"05/22/2018","171.83","171.85","171.94","171.78","0.80K","0.06%"
"05/21/2018","171.72","172.79","172.79","171.90","0.32K","-0.27%"
"05/18/2018","172.18","172.05","172.05","171.78","1.47K","0.08%"
"05/17/2018","172.04","172.07","172.17","171.97","4.94K","-0.13%"
"05/16/2018","172.26","172.56","172.59","172.32","4.10K","-0.20%"
"05/15/2018","172.61","172.90","172.94","172.65","2.79K","-0.25%"
"05/14/2018","173.04","173.32","173.33","173.10","5.27K","-0.32%"
"05/11/2018","173.59","173.47","173.62","173.40","1.24K","0.13%"
"05/10/2018","173.37","173.55","173.55","173.55","0.82K","-0.03%"
"05/09/2018","173.43","173.30","173.49","173.27","1.12K","0.01%"
"05/08/2018","173.41","173.77","173.77","173.42","0.92K","-0.37%"
"05/07/2018","174.06","173.94","174.10","173.84","1.05K","0.14%"
"05/04/2018","173.81","174.20","174.20","173.86","2.00K","-0.22%"
"05/03/2018","174.20","173.46","174.22","173.43","0.92K","0.39%"
"05/02/2018","173.53","174.50","174.50","173.41","0.22K","-0.08%"
"04/30/2018","173.67","173.58","173.66","173.44","5.64K","-0.12%"
"04/27/2018","173.88","173.81","173.90","173.70","1.88K","0.18%"
"04/26/2018","173.56","173.29","173.69","173.29","2.65K","0.19%"
"04/24/2018","173.23","173.30","173.35","173.06","4.98K","0.09%"
"04/23/2018","173.08","172.10","173.17","172.10","1.26K","-0.29%"
"04/20/2018","173.58","173.55","173.55","173.23","1.38K","0.12%"
"04/19/2018","173.37","174.00","174.00","173.39","0.89K","-0.51%"
"04/18/2018","174.25","174.30","174.49","174.18","0.91K","0.03%"
"04/17/2018","174.20","173.89","174.33","173.89","1.57K","0.17%"
"04/16/2018","173.91","173.76","174.05","173.76","1.11K","-0.06%"
"04/13/2018","174.02","173.84","174.12","173.84","1.30K","0.02%"
"04/12/2018","173.99","173.91","174.04","173.89","2.09K","-0.05%"
"04/11/2018","174.07","174.21","174.21","174.00","11.17K","0.10%"
"04/10/2018","173.89","174.13","174.13","173.79","0.89K","-0.13%"
"04/09/2018","174.11","174.23","174.23","174.00","0.64K","-0.04%"
"04/06/2018","174.18","173.95","174.10","173.95","1.13K","0.11%"
"04/05/2018","173.99","174.10","174.15","174.03","2.40K","-0.26%"
"04/04/2018","174.45","174.22","174.59","174.19","3.16K","0.14%"
"04/03/2018","174.21","174.37","174.41","174.04","2.79K","-0.10%"
"03/29/2018","174.38","173.54","174.45","173.54","2.57K","0.17%"
"03/28/2018","174.08","174.15","174.18","173.95","1.12K","0.10%"
"03/27/2018","173.90","173.55","173.83","173.48","2.67K","0.20%"
"03/26/2018","173.56","173.48","173.60","173.30","2.43K","-0.01%"
"03/23/2018","173.57","173.32","173.54","173.21","1.71K","0.10%"
"03/22/2018","173.39","172.97","173.62","172.94","2.64K","0.41%"
"03/21/2018","172.68","172.73","172.73","172.66","1.65K","-0.16%"
"03/20/2018","172.96","172.83","172.96","172.77","1.76K","0.08%"
"03/19/2018","172.82","172.57","172.68","172.55","1.15K","0.05%"
"03/16/2018","172.73","172.87","172.91","172.62","0.99K","0.06%"
"03/15/2018","172.62","172.48","172.73","172.36","1.28K","0.16%"
"03/14/2018","172.35","172.00","172.46","172.00","1.06K","0.06%"
"03/13/2018","172.24","172.12","172.21","172.05","3.51K","0.10%"
"03/12/2018","172.06","171.59","172.11","171.59","1.92K","0.19%"
"03/09/2018","171.74","171.91","171.97","171.78","1.92K","-0.19%"
"03/08/2018","172.06","171.47","172.16","171.44","2.03K","0.27%"
"03/07/2018","171.59","171.39","171.67","171.38","0.71K","0.21%"
"03/06/2018","171.23","171.48","171.70","171.06","2.38K","-0.16%"
"03/05/2018","171.50","171.60","171.62","171.41","1.72K","0.05%"
"03/02/2018","171.41","171.71","171.83","171.67","2.03K","-0.12%"
"03/01/2018","171.62","171.35","171.60","171.35","1.20K","0.21%"
"02/28/2018","171.26","171.10","171.28","171.01","0.75K","0.16%"
"02/27/2018","170.98","170.88","171.24","170.88","1.33K","-0.13%"
"02/26/2018","171.20","171.07","171.24","171.07","0.69K","0.15%"
"02/23/2018","170.95","170.68","171.02","170.68","2.60K","0.25%"
"02/22/2018","170.53","170.38","170.61","170.38","1.88K","0.05%"
"02/21/2018","170.44","170.53","170.62","170.44","1.30K","0.08%"
"02/20/2018","170.30","170.14","170.53","170.13","0.73K","-0.06%"
"02/19/2018","170.41","170.90","170.90","170.28","11.16K","-0.29%"
"02/16/2018","170.91","170.25","170.79","170.25","2.45K","0.43%"
"02/15/2018","170.18","169.95","170.26","169.93","4.36K","-0.06%"
"02/14/2018","170.28","170.56","170.56","170.00","1.25K","0.04%"
"02/13/2018","170.22","170.37","170.47","170.26","0.87K","-0.13%"
"02/12/2018","170.44","170.37","170.48","170.28","1.98K","-0.05%"
"02/09/2018","170.52","170.49","170.72","170.39","1.23K","-0.02%"
"02/08/2018","170.55","170.77","170.83","170.26","3.08K","-0.22%"
"02/07/2018","170.92","171.02","171.31","170.93","1.80K","-0.09%"
"02/06/2018","171.08","170.97","171.33","170.75","9.80K","0.30%"
"02/05/2018","170.56","170.40","170.80","170.40","2.67K","0.11%"
"02/02/2018","170.38","170.68","170.72","170.33","2.09K","-0.37%"
"02/01/2018","171.02","170.80","171.29","170.57","2.39K","0.04%"
"01/31/2018","170.96","171.25","171.25","170.86","2.59K","-0.06%"
"01/30/2018","171.06","171.23","171.29","170.90","4.52K","0.00%"
"01/29/2018","171.06","171.35","171.47","170.88","9.06K","-0.33%"
"01/26/2018","171.63","171.80","171.80","171.62","0.78K","-0.20%"
"01/25/2018","171.97","172.38","172.50","171.63","3.63K","-0.24%"
"01/24/2018","172.39","172.51","172.54","172.28","1.92K","-0.14%"
"01/23/2018","172.64","172.87","172.89","172.59","3.26K","0.06%"
"01/22/2018","172.54","172.35","172.59","172.19","1.41K","0.10%"
"01/19/2018","172.36","172.22","172.41","172.16","0.94K","0.10%"
"01/18/2018","172.18","171.89","172.22","171.83","1.15K","-0.03%"
"01/17/2018","172.24","172.18","172.37","172.12","2.91K","0.01%"
"01/16/2018","172.22","172.38","172.46","172.20","1.31K","0.19%"
"01/15/2018","171.90","171.80","172.06","171.80","1.13K","0.02%"
"01/12/2018","171.86","172.03","172.03","171.83","3.42K","0.09%"
"01/11/2018","171.70","172.53","172.68","171.71","1.29K","-0.31%"
"01/10/2018","172.23","172.40","172.56","172.23","3.56K","-0.15%"
"01/09/2018","172.49","172.71","173.11","172.42","4.49K","-0.21%"
"01/08/2018","172.85","172.43","173.02","172.43","1.14K","0.11%"
"01/05/2018","172.66","172.52","172.82","172.52","1.60K","0.05%"
"01/04/2018","172.58","172.31","172.58","172.31","0.64K","0.20%"
"01/03/2018","172.24","172.21","172.43","172.12","1.56K","0.15%"
"01/02/2018","171.99","172.37","172.37","171.94","4.01K","-0.36%"
"12/29/2017","172.61","172.73","172.87","172.61","7.81K","-0.14%"
"12/28/2017","172.86","173.21","173.28","172.99","6.75K","-0.39%"
"12/27/2017","173.53","173.35","173.59","173.35","4.22K","0.16%"
"12/22/2017","173.25","173.26","173.36","173.09","3.23K","-0.02%"
"12/21/2017","173.28","173.13","173.34","173.13","5.83K","0.05%"
"12/20/2017","173.19","173.70","173.71","173.05","3.53K","-0.24%"
"12/19/2017","173.60","174.48","174.56","173.56","2.26K","-0.50%"
"12/18/2017","174.48","174.56","174.57","174.46","3.06K","0.03%"
"12/15/2017","174.42","174.55","174.67","174.36","7.35K","0.06%"
"12/14/2017","174.31","174.01","174.35","174.01","4.47K","0.05%"
"12/13/2017","174.22","174.10","174.35","174.10","2.86K","-0.18%"
"12/12/2017","174.53","174.83","174.93","174.43","7.53K","-0.21%"
"12/11/2017","174.90","174.93","175.00","174.83","2.37K","-0.02%"
"12/08/2017","174.93","174.72","175.02","174.72","0.15K","-0.01%"
"12/07/2017","174.94","174.72","175.01","174.60","1.36K","0.15%"
"12/06/2017","174.67","174.70","174.83","174.61","0.86K","0.07%"
"12/05/2017","174.55","174.62","174.62","174.48","2.41K","0.08%"
"12/04/2017","174.41","174.45","174.47","174.28","4.91K","-0.20%"
"12/01/2017","174.76","173.94","174.77","173.94","12.63K","0.45%"
"11/30/2017","173.98","173.66","174.00","173.66","1.16K","0.25%"
"11/29/2017","173.55","173.73","173.83","173.53","1.26K","-0.23%"
"11/28/2017","173.95","173.77","174.06","173.77","2.79K","0.02%"
"11/27/2017","173.91","173.81","173.96","173.75","1.43K","0.20%"
"11/24/2017","173.56","173.66","173.76","173.51","20.87K","-0.23%"
"11/23/2017","173.96","172.99","173.99","172.99","1.73K","-0.06%"
"11/22/2017","174.06","174.00","174.06","173.70","2.67K","0.05%"
"11/21/2017","173.97","173.96","174.15","173.93","1.56K","0.20%"
"11/20/2017","173.62","173.50","173.61","173.47","1.15K","0.08%"
"11/17/2017","173.48","173.26","173.53","173.26","2.77K","0.07%"
"11/16/2017","173.36","173.34","173.39","173.16","3.12K","0.03%"
"11/15/2017","173.31","173.38","173.53","173.31","3.72K","0.09%"
"11/14/2017","173.15","173.04","173.23","172.95","3.19K","0.15%"
"11/13/2017","172.89","173.07","173.14","172.91","4.49K","0.10%"
"11/10/2017","172.72","173.07","173.24","172.88","3.87K","-0.27%"
"11/09/2017","173.18","173.98","173.98","173.10","5.13K","-0.46%"
"11/08/2017","173.98","174.11","174.18","174.06","1.14K","-0.15%"
"11/07/2017","174.24","173.64","174.23","173.64","3.11K","0.30%"
"11/06/2017","173.72","173.59","173.75","173.59","2.40K","0.15%"
"11/03/2017","173.46","173.40","173.53","173.39","2.07K","0.09%"
"11/02/2017","173.30","173.25","173.29","173.06","4.11K","0.00%"
